"","x","y","layer_Categories","samples","yield","farm_stress","stressor","agg_stress","beef_disagg_stress","salmon_disagg_stress"
"2693",18500,14700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2694",18700,14700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2695",18900,14700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2696",19100,14700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2697",19300,14700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2698",19500,14700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2699",19700,14700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2700",19900,14700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2701",100,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2702",300,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2703",500,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2704",700,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2705",900,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2706",1100,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2707",1300,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2708",1500,14500,"Beef",20.7416624087334,37.859860763271,785.276450793419,"GHG",1175.31276571134,785.276450793419,785.276450793419
"2709",1700,14500,"Beef",9.73788710498349,27.4921811004515,267.715755825958,"GHG",400.686592710626,267.715755825958,267.715755825958
"2710",1900,14500,"Beef",27.0363228560151,31.9123116477184,862.791560789485,"GHG",1291.3285945597,862.791560789485,862.791560789485
"2711",2100,14500,"Corn",4.96911811248557,5350.39443220824,26586.7418820279,"GHG",15366.7766706685,909.712948305976,10310.2522630535
"2712",2300,14500,"Beef",6.73523352150703,19.8590246340323,133.755168419568,"GHG",200.189572429626,133.755168419568,133.755168419568
"2713",2500,14500,"Beef",2.58928526979834,20.9240309004353,54.1782849953025,"GHG",81.0879148546853,54.1782849953025,54.1782849953025
"2714",2700,14500,"Beef",23.2868306431562,29.301558373316,682.340427419965,"GHG",1021.24979565775,682.340427419965,682.340427419965
"2715",2900,14500,"Beef",8.64847249847644,32.281646097561,279.186928480305,"GHG",417.85534346676,279.186928480305,279.186928480305
"2716",3100,14500,"Corn",0.388119498154911,9540.92548830438,3703.01921245409,"GHG",2140.29494465594,126.705428605844,1436.01883919231
"2717",3300,14500,"Corn",2.63159380098948,6717.78386482006,17678.4783750476,"GHG",10217.9210326722,604.900771801578,6855.65657057388
"2718",3500,14500,"Beef",11.8260941149969,23.1390879237669,273.645031521655,"GHG",409.56086037717,273.645031521655,273.645031521655
"2719",3700,14500,"Corn",0.473249261635046,4546.61809530107,2151.68365653777,"GHG",1243.64400732736,73.6237065713544,834.41594263906
"2720",3900,14500,"Corn",3.47235499416888,4620.6624944149,16044.5804888504,"GHG",9273.55018680924,548.994031897953,6222.03627014322
"2721",4100,14500,"Beef",25.3432430089457,40.8935542903721,1036.37528388042,"GHG",1551.12903230661,1036.37528388042,1036.37528388042
"2722",4300,14500,"Corn",2.85769073052998,10728.8670029266,30659.7837833522,"GHG",17720.9397172595,1049.07936533702,11889.7647007556
"2723",4500,14500,"Beef",78.2209702013226,22.5174873230251,1761.339704903,"GHG",2636.17358935845,1761.339704903,1761.339704903
"2724",4700,14500,"Beef",51.1829617130013,39.849479201132,2039.61436823458,"GHG",3052.66355777298,2039.61436823458,2039.61436823458
"2725",4900,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2726",5100,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2727",5300,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2728",5500,14500,"Beef",7.2028284471196,19.924240727276,143.510887897682,"GHG",214.790827350414,143.510887897682,143.510887897682
"2729",5700,14500,"Corn",1.19759779098128,7820.14005421486,9365.38245409192,"GHG",5413.06419741155,320.453319257003,3631.86493742336
"2730",5900,14500,"Beef",10.7184055171992,31.1527697439556,333.908019099649,"GHG",499.755668242297,333.908019099649,333.908019099649
"2731",6100,14500,"Corn",3.08683773320813,4149.69327545386,12809.429783911,"GHG",7403.67690187074,438.297561489368,4967.45532055089
"2732",6300,14500,"Beef",11.0706863721874,21.675656670185,239.964396906831,"GHG",359.151504818289,239.964396906831,239.964396906831
"2733",6500,14500,"Beef",19.4450846891136,31.2642210729235,607.935426502167,"GHG",909.888825488454,607.935426502167,607.935426502167
"2734",6700,14500,"Beef",15.6562954094231,50.2040119627887,786.008842027629,"GHG",1176.4089258804,786.008842027629,786.008842027629
"2735",6900,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2736",7100,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2737",7300,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2738",7500,14500,"Beef",18.7533520333178,26.1399376907925,490.211453644424,"GHG",733.692929138624,490.211453644424,490.211453644424
"2739",7700,14500,"Beef",5.35703355924738,30.3622981191709,162.651849960272,"GHG",243.438849378108,162.651849960272,162.651849960272
"2740",7900,14500,"Beef",77.7806839512734,25.0834735242037,1951.00972658622,"GHG",2920.05017515418,1951.00972658622,1951.00972658622
"2741",8100,14500,"Beef",48.6532659553089,35.2610343007695,1715.56447969461,"GHG",2567.66242174813,1715.56447969461,1715.56447969461
"2742",8300,14500,"Beef",15.1123935882646,34.6514264131989,523.665994351049,"GHG",783.763892967704,523.665994351049,523.665994351049
"2743",8500,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2744",8700,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2745",8900,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2746",9100,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2747",9300,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2748",9500,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2749",9700,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2750",9900,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2751",10100,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2752",10300,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2753",10500,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2754",10700,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2755",10900,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2756",11100,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2757",11300,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2758",11500,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2759",11700,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2760",11900,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2761",12100,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2762",12300,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2763",12500,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2764",12700,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2765",12900,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2766",13100,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2767",13300,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2768",13500,14500,"Salmon aquaculture",3.41001391190138,14616.0765538778,49841.0243861388,"GHG",72432.8952615392,NA,49841.0243861388
"2769",13700,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2770",13900,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2771",14100,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2772",14300,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2773",14500,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2774",14700,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2775",14900,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2776",15100,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2777",15300,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2778",15500,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2779",15700,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2780",15900,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2781",16100,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2782",16300,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2783",16500,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2784",16700,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2785",16900,14500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2786",17100,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2787",17300,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2788",17500,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2789",17700,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2790",17900,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2791",18100,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2792",18300,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2793",18500,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2794",18700,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2795",18900,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2796",19100,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2797",19300,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2798",19500,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2799",19700,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2800",19900,14500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2801",100,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2802",300,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2803",500,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2804",700,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2805",900,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2806",1100,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2807",1300,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2808",1500,14300,"Beef",32.0282096614757,53.1220128626469,1701.40296560446,"GHG",2546.46707293164,1701.40296560446,1701.40296560446
"2809",1700,14300,"Beef",2.95575899630037,28.443122182512,84.0710142738305,"GHG",125.827963136421,84.0710142738305,84.0710142738305
"2810",1900,14300,"Beef",25.1588684893599,49.5496246815578,1246.61249106046,"GHG",1865.78824967719,1246.61249106046,1246.61249106046
"2811",2100,14300,"Corn",0.730935764091632,12509.1959261583,9143.41868245842,"GHG",5284.77214407136,312.858431624445,3545.78810676262
"2812",2300,14300,"Corn",3.41020469642383,6706.83882562672,22871.6932613099,"GHG",13219.5288909833,782.595911970737,8869.56845835594
"2813",2500,14300,"Corn",0.416500148741404,5849.96219809069,2436.51012563636,"GHG",1408.2698482805,83.3695538853653,944.870723470494
"2814",2700,14300,"Corn",0.885308707649911,6787.22081355638,6008.78568698418,"GHG",3472.99673361677,205.601354513477,2330.18759885393
"2815",2900,14300,"Beef",5.31483946165655,39.5869895934466,210.398494459437,"GHG",314.900613885435,210.398494459437,210.398494459437
"2816",3100,14300,"Beef",22.4420887096911,46.7932394353848,1050.13803042272,"GHG",1571.7275510653,1050.13803042272,1050.13803042272
"2817",3300,14300,"Beef",17.9773137454082,25.0292342318291,449.958396592902,"GHG",673.446716784031,449.958396592902,449.958396592902
"2818",3500,14300,"Beef",23.5392774784288,29.6499336851173,697.938016230988,"GHG",1044.59449831041,697.938016230988,697.938016230988
"2819",3700,14300,"Beef",44.6443859667929,31.9356540761572,1425.74766667795,"GHG",2133.89747220444,1425.74766667795,1425.74766667795
"2820",3900,14300,"Beef",8.34990433587105,20.6011897731798,172.017963811176,"GHG",257.456986765204,172.017963811176,172.017963811176
"2821",4100,14300,"Beef",12.9052093109861,28.4082594279978,366.614534079106,"GHG",548.70707196572,366.614534079106,366.614534079106
"2822",4300,14300,"Beef",14.2466715781849,32.0065578505174,455.986918044496,"GHG",682.46952424663,455.986918044496,455.986918044496
"2823",4500,14300,"Beef",87.6561776971379,26.8772439582546,2355.95647241409,"GHG",3526.12855598922,2355.95647241409,2355.95647241409
"2824",4700,14300,"Beef",68.3992950813228,39.4219008498345,2696.43022889448,"GHG",4035.71107559334,2696.43022889448,2696.43022889448
"2825",4900,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2826",5100,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2827",5300,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2828",5500,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2829",5700,14300,"Beef",23.8588403675703,48.8670900150496,1165.91209989676,"GHG",1745.00505308858,1165.91209989676,1165.91209989676
"2830",5900,14300,"Corn",0.61719302060747,3917.25577917033,2417.7029268382,"GHG",1397.39954213263,82.7260319245338,937.577352781042
"2831",6100,14300,"Beef",24.7862627022375,8.85752677442341,219.544985522961,"GHG",328.590044782749,219.544985522961,219.544985522961
"2832",6300,14300,"Corn",0.654763682534499,8240.58547633552,5395.63609272575,"GHG",3118.60457370155,184.621343964592,2092.41017505961
"2833",6500,14300,"Corn",0.0694016034288049,9080.29674417743,630.18715365527,"GHG",364.23963846021,21.5629811309757,244.384534064084
"2834",6700,14300,"Beef",8.2968596046034,34.9360517387,289.859516415154,"GHG",433.828863149327,289.859516415154,289.859516415154
"2835",6900,14300,"Beef",53.6124741904057,38.1452293024329,2045.06012146379,"GHG",3060.81414382804,2045.06012146379,2045.06012146379
"2836",7100,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2837",7300,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2838",7500,14300,"Beef",14.8805267717821,28.301889553728,421.14702519627,"GHG",630.325122387689,421.14702519627,421.14702519627
"2839",7700,14300,"Beef",20.5856819795809,28.3781929926739,584.184456102356,"GHG",874.341065612649,584.184456102356,584.184456102356
"2840",7900,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2841",8100,14300,"Beef",11.6972903525716,44.9757938192538,526.094919141206,"GHG",787.399232229362,526.094919141206,526.094919141206
"2842",8300,14300,"Beef",14.338730903818,34.5302920322514,495.120565480703,"GHG",741.040331195127,495.120565480703,495.120565480703
"2843",8500,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2844",8700,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2845",8900,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2846",9100,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2847",9300,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2848",9500,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2849",9700,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2850",9900,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2851",10100,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2852",10300,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2853",10500,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2854",10700,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2855",10900,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2856",11100,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2857",11300,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2858",11500,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2859",11700,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2860",11900,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2861",12100,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2862",12300,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2863",12500,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2864",12700,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2865",12900,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2866",13100,14300,"Salmon aquaculture",2.62931623712274,14534.7632354288,38216.4889776477,"GHG",55539.20645643,NA,38216.4889776477
"2867",13300,14300,"Salmon aquaculture",2.21189816097156,16325.6274426763,36110.6253171626,"GHG",52478.7998168461,NA,36110.6253171626
"2868",13500,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2869",13700,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2870",13900,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2871",14100,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2872",14300,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2873",14500,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2874",14700,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2875",14900,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2876",15100,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2877",15300,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2878",15500,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2879",15700,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2880",15900,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2881",16100,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2882",16300,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2883",16500,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2884",16700,14300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2885",16900,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2886",17100,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2887",17300,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2888",17500,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2889",17700,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2890",17900,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2891",18100,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2892",18300,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2893",18500,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2894",18700,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2895",18900,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2896",19100,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2897",19300,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2898",19500,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2899",19700,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2900",19900,14300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2901",100,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2902",300,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2903",500,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2904",700,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2905",900,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2906",1100,14100,"Beef",189.300464010672,27.1799313838369,5145.17362273857,"GHG",7700.71257643855,5145.17362273857,5145.17362273857
"2907",1300,14100,"Beef",34.8979727319031,41.3596236747079,1443.36701920173,"GHG",2160.26812157747,1443.36701920173,1443.36701920173
"2908",1500,14100,"Beef",29.5578159924335,37.9269164978799,1121.03681900472,"GHG",1677.8408201054,1121.03681900472,1121.03681900472
"2909",1700,14100,"Beef",7.07165913246012,38.1985865529962,270.127383444564,"GHG",404.296043526866,270.127383444564,270.127383444564
"2910",1900,14100,"Beef",5.96253034405735,34.5412402971784,205.953193393303,"GHG",308.247391208021,205.953193393303,205.953193393303
"2911",2100,14100,"Corn",1.24396167200205,8123.34095936667,10105.1248020565,"GHG",5840.62525417615,345.764927401382,3918.73462047895
"2912",2300,14100,"Corn",0.480272663817994,8143.18847660524,3910.95082163119,"GHG",2260.47659817239,133.820180690543,1516.65404276826
"2913",2500,14100,"Corn",0.104438691617122,9764.33354207836,1019.77421964784,"GHG",589.415685358069,34.8933997282822,395.465134561488
"2914",2700,14100,"Corn",0.96404121711606,4779.3795241021,4607.51885347496,"GHG",2663.08348504731,157.654502351921,1786.78086607573
"2915",2900,14100,"Beef",3.22642728342084,26.6455081617701,85.9697945137478,"GHG",128.669842137122,85.9697945137478,85.9697945137478
"2916",3100,14100,"Beef",8.97459188678369,33.8618416431637,303.896209282291,"GHG",454.837393710056,303.896209282291,303.896209282291
"2917",3300,14100,"Beef",24.2074720495534,18.3679599827639,444.641877890074,"GHG",665.489554316898,444.641877890074,444.641877890074
"2918",3500,14100,"Beef",22.796676955838,42.3377213834241,965.159357424196,"GHG",1444.54110724992,965.159357424196,965.159357424196
"2919",3700,14100,"Corn",0.759112519383513,9225.7666632517,7003.39497498542,"GHG",4047.86742936078,239.633691074873,2715.89385454977
"2920",3900,14100,"Corn",0.453180398845885,4903.69356967877,2222.25780772503,"GHG",1284.43491073435,76.0385274409305,861.784369549744
"2921",4100,14100,"Corn",1.06817228889549,10139.6074741791,10830.8477241957,"GHG",6260.08327271723,370.596835804525,4200.16761567397
"2922",4300,14100,"Beef",10.5648901255937,41.8726099511749,442.379523406005,"GHG",662.10351860552,442.379523406005,442.379523406005
"2923",4500,14100,"Beef",26.8972361550474,35.6309442365114,958.37392155677,"GHG",1434.38543610017,958.37392155677,958.37392155677
"2924",4700,14100,"Beef",8.73738625082569,33.0447414104322,288.7246692616,"GHG",432.130352586129,288.7246692616,288.7246692616
"2925",4900,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2926",5100,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2927",5300,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2928",5500,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2929",5700,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2930",5900,14100,"Beef",14.8500853204566,33.4357379802028,496.523561758442,"GHG",743.140176967664,496.523561758442,496.523561758442
"2931",6100,14100,"Corn",1.66945372464967,7167.94259048224,11966.5484557555,"GHG",6916.50291164982,409.45686857894,4640.58867552679
"2932",6300,14100,"Corn",0.123851150127497,8685.01163150234,1075.64867943226,"GHG",621.710366252451,36.8052443526078,417.133068827198
"2933",6500,14100,"Corn",0.472613899759236,7635.68071108574,3608.72883818261,"GHG",2085.79638556009,123.479114725189,1399.45333789732
"2934",6700,14100,"Beef",14.4023553205818,33.8329197537767,487.273731826624,"GHG",729.29608016769,487.273731826624,487.273731826624
"2935",6900,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2936",7100,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2937",7300,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2938",7500,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2939",7700,14100,"Beef",8.47165628458917,45.1500675419598,382.495853441469,"GHG",572.476430341442,382.495853441469,382.495853441469
"2940",7900,14100,"Beef",76.075317448042,35.2984569181644,2685.34131547539,"GHG",4019.11444712428,2685.34131547539,2685.34131547539
"2941",8100,14100,"Beef",14.93009712404,38.4041582044337,573.377811959193,"GHG",858.166905795266,573.377811959193,573.377811959193
"2942",8300,14100,"Beef",23.019325472754,26.0627038018628,599.945861515062,"GHG",897.930950383022,599.945861515062,599.945861515062
"2943",8500,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2944",8700,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2945",8900,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2946",9100,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2947",9300,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2948",9500,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2949",9700,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2950",9900,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2951",10100,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2952",10300,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2953",10500,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2954",10700,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2955",10900,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2956",11100,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2957",11300,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2958",11500,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2959",11700,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2960",11900,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2961",12100,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2962",12300,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2963",12500,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2964",12700,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2965",12900,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2966",13100,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2967",13300,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2968",13500,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2969",13700,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2970",13900,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2971",14100,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2972",14300,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2973",14500,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2974",14700,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2975",14900,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2976",15100,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2977",15300,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2978",15500,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2979",15700,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2980",15900,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2981",16100,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2982",16300,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2983",16500,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2984",16700,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2985",16900,14100,"Water",NA,NA,NA,"GHG",NA,NA,NA
"2986",17100,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2987",17300,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2988",17500,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2989",17700,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2990",17900,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2991",18100,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2992",18300,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2993",18500,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2994",18700,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2995",18900,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2996",19100,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"2997",19300,14100,"Forest",NA,NA,NA,"GHG",NA,NA,NA
