"","x","y","layer_Categories","samples","yield","final_stressor","stressor","quant","rescale"
"3813",2500,12300,"Corn",1.34012345896104,7915.39597564377,10607.607833926,"GHG",206370.209377519,0.0514008677217611
"3814",2700,12300,"Beef",10.9423079353314,36.5538063611355,399.983005412019,"GHG",206370.209377519,0.00193818190434802
"3815",2900,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3816",3100,12300,"Beef",38.0854333418348,24.1419959263371,919.458376591357,"GHG",206370.209377519,0.00445538326178351
"3817",3300,12300,"Beef",124.131756543318,34.9610480532384,4339.77630544382,"GHG",206370.209377519,0.0210290832118358
"3818",3500,12300,"Beef",17.8491882406462,27.222008508868,485.890754163259,"GHG",206370.209377519,0.00235446170078941
"3819",3700,12300,"Beef",4.76621253074881,27.0771971024329,129.055676127171,"GHG",206370.209377519,0.000625360009646962
"3820",3900,12300,"Beef",33.3181608519131,28.8900349677419,962.562832072618,"GHG",206370.209377519,0.00466425282494032
"3821",4100,12300,"Beef",9.77349368725813,27.8242498429686,271.940130192946,"GHG",206370.209377519,0.00131772958419341
"3822",4300,12300,"Beef",30.3735473700751,57.1795064493425,1736.74444773662,"GHG",206370.209377519,0.00841567420498925
"3823",4500,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3824",4700,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3825",4900,12300,"Beef",10.0825162315699,33.3692081246,336.445582550913,"GHG",206370.209377519,0.00163030111548437
"3826",5100,12300,"Beef",25.09925726676,45.4033088020453,1139.58932838468,"GHG",206370.209377519,0.00552206314962833
"3827",5300,12300,"Beef",48.6326498316155,32.8804138773035,1599.06165441349,"GHG",206370.209377519,0.00774851011314467
"3828",5500,12300,"Beef",18.6018177488988,41.7660918529604,776.925228732536,"GHG",206370.209377519,0.00376471599789524
"3829",5700,12300,"Beef",4.83577272338047,31.3702490151425,151.699394513079,"GHG",206370.209377519,0.000735083784479624
"3830",5900,12300,"Beef",3.65353628555388,35.0354784202664,128.003391690183,"GHG",206370.209377519,0.000620260996372896
"3831",6100,12300,"Beef",47.9177154931703,47.8613118078192,2293.40472233699,"GHG",206370.209377519,0.0111130609851812
"3832",6300,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3833",6500,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3834",6700,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3835",6900,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3836",7100,12300,"Beef",45.527216454332,37.1274751730945,1690.31059860831,"GHG",206370.209377519,0.00819067153009558
"3837",7300,12300,"Beef",87.5839318471717,34.0086665869247,2978.6127365624,"GHG",206370.209377519,0.0144333464871063
"3838",7500,12300,"Beef",23.596659750674,31.5171017440505,743.698326181733,"GHG",206370.209377519,0.00360370970415242
"3839",7700,12300,"Beef",12.8681139085353,45.0871796606123,580.186963687353,"GHG",206370.209377519,0.00281138913139347
"3840",7900,12300,"Beef",9.80648661909033,35.0884713894421,344.094625164897,"GHG",206370.209377519,0.00166736578018116
"3841",8100,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3842",8300,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3843",8500,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3844",8700,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3845",8900,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3846",9100,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3847",9300,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3848",9500,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3849",9700,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3850",9900,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3851",10100,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3852",10300,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3853",10500,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3854",10700,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3855",10900,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3856",11100,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3857",11300,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3858",11500,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3859",11700,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3860",11900,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3861",12100,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3862",12300,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3863",12500,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3864",12700,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3865",12900,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3866",13100,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3867",13300,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3868",13500,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3869",13700,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3870",13900,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3871",14100,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3872",14300,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3873",14500,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3874",14700,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3875",14900,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3876",15100,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3877",15300,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3878",15500,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3879",15700,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3880",15900,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3881",16100,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3882",16300,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3883",16500,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3884",16700,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3885",16900,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3886",17100,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3887",17300,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3888",17500,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3889",17700,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3890",17900,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3891",18100,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3892",18300,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3893",18500,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3894",18700,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3895",18900,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3896",19100,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3897",19300,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3898",19500,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3899",19700,12300,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3900",19900,12300,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3901",100,12100,"Beef",6.3409470112329,28.5668055152854,181.140600052621,"GHG",206370.209377519,0.00087774587523558
"3902",300,12100,"Beef",7.1279990703253,35.9210403720796,256.045142377301,"GHG",206370.209377519,0.00124070786742727
"3903",500,12100,"Corn",0.661591013386993,12137.0400578594,8029.75663139774,"GHG",206370.209377519,0.038909475624501
"3904",700,12100,"Corn",0.231886712947329,8175.99035757554,1895.90352910725,"GHG",206370.209377519,0.00918690510043054
"3905",900,12100,"Corn",2.67555262612649,8399.70208186139,22473.8449638044,"GHG",206370.209377519,0.108900625878091
"3906",1100,12100,"Beef",7.29698450196298,37.270345115968,271.96113069403,"GHG",206370.209377519,0.00131783134549485
"3907",1300,12100,"Beef",32.5759670027445,36.1119857470441,1176.38285609929,"GHG",206370.209377519,0.00570035209853034
"3908",1500,12100,"Beef",3.92046335834892,37.399500789853,146.62337246716,"GHG",206370.209377519,0.000710487104264829
"3909",1700,12100,"Beef",11.9320444278751,33.7764693902968,403.022333381786,"GHG",206370.209377519,0.00195290945625066
"3910",1900,12100,"Beef",11.1546061829207,32.3565766544378,360.924870007739,"GHG",206370.209377519,0.00174891943510843
"3911",2100,12100,"Beef",8.14996274580252,28.6261831857358,233.302326518265,"GHG",206370.209377519,0.00113050389986996
"3912",2300,12100,"Corn",1.85414540895278,9337.67510081616,17313.4074184709,"GHG",206370.209377519,0.0838948968007247
"3913",2500,12100,"Beef",9.17563141171961,31.0957481347272,285.323123355925,"GHG",206370.209377519,0.00138257902735358
"3914",2700,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3915",2900,12100,"Beef",13.9802980790152,35.3385857099558,494.043961916009,"GHG",206370.209377519,0.0023939693786531
"3916",3100,12100,"Beef",17.2146982657135,36.4681705985652,627.788553156866,"GHG",206370.209377519,0.00304205027969145
"3917",3300,12100,"Beef",31.9004421272543,41.1182623853548,1311.69074959727,"GHG",206370.209377519,0.00635600823177803
"3918",3500,12100,"Beef",6.86559569009208,44.6503813201016,306.551465552258,"GHG",206370.209377519,0.00148544436949945
"3919",3700,12100,"Beef",21.4955365494811,28.1500861543976,605.101205802894,"GHG",206370.209377519,0.00293211509368566
"3920",3900,12100,"Beef",39.082723717107,34.1779101701325,1335.76582040739,"GHG",206370.209377519,0.00647266785470879
"3921",4100,12100,"Beef",27.5693175214116,41.2322624749503,1136.74533629809,"GHG",206370.209377519,0.00550828212912557
"3922",4300,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3923",4500,12100,"Beef",92.716513063802,39.1728918082217,3631.97393508389,"GHG",206370.209377519,0.0175993131277965
"3924",4700,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3925",4900,12100,"Beef",8.38314392444522,33.7204660955388,282.683520478277,"GHG",206370.209377519,0.00136978840759499
"3926",5100,12100,"Beef",11.2021511817975,29.8979143728237,334.920956824808,"GHG",206370.209377519,0.00162291329661893
"3927",5300,12100,"Corn",1.76311836056706,8927.10543155245,15739.543493088,"GHG",206370.209377519,0.0762684863312573
"3928",5500,12100,"Corn",0.222361753763968,8118.55297139608,1805.25567674531,"GHG",206370.209377519,0.00874765637051275
"3929",5700,12100,"Beef",10.8807259577967,52.2030434286601,568.007009710209,"GHG",206370.209377519,0.00275236920785953
"3930",5900,12100,"Beef",5.85656166963027,27.0973578525296,158.697347347379,"GHG",206370.209377519,0.000768993489060573
"3931",6100,12100,"Beef",7.79937203308525,41.7111190239256,325.320535183896,"GHG",206370.209377519,0.00157639291138566
"3932",6300,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3933",6500,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3934",6700,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3935",6900,12100,"Corn",1.13328763505035,7751.86643874773,8785.09438359458,"GHG",206370.209377519,0.0425695860371191
"3936",7100,12100,"Beef",61.2099291199774,40.8111303066346,2498.04639337527,"GHG",206370.209377519,0.0121046850749931
"3937",7300,12100,"Corn",0.554648356286811,11570.8081874857,6417.72974209894,"GHG",206370.209377519,0.0310981403830375
"3938",7500,12100,"Beef",27.8842492764794,38.8512164608353,1083.33700448839,"GHG",206370.209377519,0.00524948347804702
"3939",7700,12100,"Beef",19.8712093125701,29.2965141157972,582.157164123669,"GHG",206370.209377519,0.00282093605409254
"3940",7900,12100,"Beef",5.83241290517974,37.4195495853538,218.24626390763,"GHG",206370.209377519,0.00105754732994618
"3941",8100,12100,"Beef",31.020622489495,25.4807273278862,790.428023196118,"GHG",206370.209377519,0.00383014595750186
"3942",8300,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3943",8500,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3944",8700,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3945",8900,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3946",9100,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3947",9300,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3948",9500,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3949",9700,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3950",9900,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3951",10100,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3952",10300,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3953",10500,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3954",10700,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3955",10900,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3956",11100,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3957",11300,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3958",11500,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3959",11700,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3960",11900,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3961",12100,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3962",12300,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3963",12500,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3964",12700,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3965",12900,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3966",13100,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3967",13300,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3968",13500,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3969",13700,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3970",13900,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3971",14100,12100,"Salmon aquaculture",2.97258101193255,12933.9224364741,38447.1322444714,"GHG",206370.209377519,0.186301755279702
"3972",14300,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3973",14500,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3974",14700,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3975",14900,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3976",15100,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3977",15300,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3978",15500,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3979",15700,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3980",15900,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3981",16100,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3982",16300,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3983",16500,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3984",16700,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3985",16900,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3986",17100,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3987",17300,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3988",17500,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3989",17700,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3990",17900,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3991",18100,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3992",18300,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3993",18500,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3994",18700,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3995",18900,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3996",19100,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3997",19300,12100,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"3998",19500,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"3999",19700,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4000",19900,12100,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4001",100,11900,"Beef",29.1390666360371,35.8293677724098,1044.03433504733,"GHG",206370.209377519,0.00505903607985126
"4002",300,11900,"Corn",1.08973097226306,8220.65040286034,8958.29735614373,"GHG",206370.209377519,0.0434088688632188
"4003",500,11900,"Corn",0.801284056872458,6675.41516517692,5348.9037448609,"GHG",206370.209377519,0.0259189723216106
"4004",700,11900,"Corn",2.98424178128239,7091.74683617818,21163.4872108001,"GHG",206370.209377519,0.102551076895431
"4005",900,11900,"Corn",0.351175457510663,2750.54824285935,965.925037591284,"GHG",206370.209377519,0.00468054493187187
"4006",1100,11900,"Beef",13.2940898129576,20.3295658495291,270.263074262076,"GHG",206370.209377519,0.00130960314028502
"4007",1300,11900,"Corn",1.61518481139737,9659.06824256559,15601.1803176427,"GHG",206370.209377519,0.0755980253385456
"4008",1500,11900,"Corn",0.559390515031665,9051.9003680278,5063.5472088864,"GHG",206370.209377519,0.0245362313880464
"4009",1700,11900,"Beef",10.257408367378,27.0516863523917,277.480193942709,"GHG",206370.209377519,0.00134457485302594
"4010",1900,11900,"Corn",0.261629015230728,6658.99553564439,1742.18644441646,"GHG",206370.209377519,0.00844204427408135
"4011",2100,11900,"Beef",9.88276309386593,30.1494643942293,297.960014015115,"GHG",206370.209377519,0.0014438131109808
"4012",2300,11900,"Beef",11.9733310514893,38.5285220030216,461.314748866766,"GHG",206370.209377519,0.00223537471933689
"4013",2500,11900,"Beef",5.30120371807002,30.1763703856492,159.971086886262,"GHG",206370.209377519,0.000775165598604505
"4014",2700,11900,"Beef",42.8049373900715,35.2520955928419,1508.96374472041,"GHG",206370.209377519,0.00731192621876939
"4015",2900,11900,"Corn",3.76536876926353,6748.32384685673,25409.9278578307,"GHG",206370.209377519,0.123127887181369
"4016",3100,11900,"Corn",4.23720710260881,12471.0196840006,52842.2931818218,"GHG",206370.209377519,0.256055819981051
"4017",3300,11900,"Corn",0.0788156128315284,6693.21395387377,527.529759587099,"GHG",206370.209377519,0.00255623019028911
"4018",3500,11900,"Corn",0.20116385005985,4241.77287839245,853.291363296876,"GHG",206370.209377519,0.00413476037006836
"4019",3700,11900,"Beef",18.4160790985966,39.0624732855565,719.377597813625,"GHG",206370.209377519,0.00348585970806303
"4020",3900,11900,"Beef",7.54806890558645,32.1773035141573,242.876504120828,"GHG",206370.209377519,0.00117689711539967
"4021",4100,11900,"Beef",33.974377172868,42.489171251648,1443.54312986607,"GHG",206370.209377519,0.0069949201205943
"4022",4300,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4023",4500,11900,"Beef",16.3801787683985,47.2166232065434,773.416728963295,"GHG",206370.209377519,0.00374771499867241
"4024",4700,11900,"Beef",10.1020994955032,34.7606433241429,351.155477388192,"GHG",206370.209377519,0.00170158027385538
"4025",4900,11900,"Beef",14.9742150754485,40.6183618868724,608.228086906429,"GHG",206370.209377519,0.00294726689836215
"4026",5100,11900,"Corn",5.58814786573117,6427.59875777982,35918.3722800636,"GHG",206370.209377519,0.174048242662569
"4027",5300,11900,"Beef",6.75558857168413,36.3626938904576,245.651399282024,"GHG",206370.209377519,0.00119034331565098
"4028",5500,11900,"Corn",2.42375989848267,5778.19030779255,14004.9459538288,"GHG",206370.209377519,0.0678632153161658
"4029",5700,11900,"Corn",0.866474229430635,10603.7030875699,9187.83546191336,"GHG",206370.209377519,0.0445211326267823
"4030",5900,11900,"Corn",1.80963670861862,5674.10449906199,10268.0677900407,"GHG",206370.209377519,0.0497555718967992
"4031",6100,11900,"Corn",3.24772157288738,8663.76094698118,28137.4833298499,"GHG",206370.209377519,0.136344695364326
"4032",6300,11900,"Beef",21.6337603486795,40.6876186167242,880.226190312681,"GHG",206370.209377519,0.00426527740107322
"4033",6500,11900,"Beef",27.2896331257877,37.0852875131258,1012.04389059756,"GHG",206370.209377519,0.00490402124245656
"4034",6700,11900,"Beef",52.7125171228931,41.4440175898683,2184.61848684742,"GHG",206370.209377519,0.0105859198061433
"4035",6900,11900,"Corn",3.09431070673996,9330.04195579522,28870.0487181502,"GHG",206370.209377519,0.139894458629624
"4036",7100,11900,"Corn",0.919583679781608,13519.2539154655,12432.0852634857,"GHG",206370.209377519,0.0602416661832394
"4037",7300,11900,"Beef",30.1276917396259,24.5219164943575,738.78874100685,"GHG",206370.209377519,0.00357991952053196
"4038",7500,11900,"Beef",15.4001833742416,41.5723804726157,640.222282582022,"GHG",206370.209377519,0.00310229991292418
"4039",7700,11900,"Beef",5.54879049357045,17.5893344425101,97.5995317428316,"GHG",206370.209377519,0.000472934209047052
"4040",7900,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4041",8100,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4042",8300,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4043",8500,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4044",8700,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4045",8900,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4046",9100,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4047",9300,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4048",9500,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4049",9700,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4050",9900,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4051",10100,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4052",10300,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4053",10500,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4054",10700,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4055",10900,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4056",11100,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4057",11300,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4058",11500,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4059",11700,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4060",11900,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4061",12100,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4062",12300,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4063",12500,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4064",12700,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4065",12900,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4066",13100,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4067",13300,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4068",13500,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4069",13700,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4070",13900,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4071",14100,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4072",14300,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4073",14500,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4074",14700,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4075",14900,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4076",15100,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4077",15300,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4078",15500,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4079",15700,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4080",15900,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4081",16100,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4082",16300,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4083",16500,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4084",16700,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4085",16900,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4086",17100,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4087",17300,11900,"Water",NA,NA,NA,"GHG",206370.209377519,NA
"4088",17500,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4089",17700,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4090",17900,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4091",18100,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4092",18300,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4093",18500,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4094",18700,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4095",18900,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4096",19100,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4097",19300,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4098",19500,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4099",19700,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4100",19900,11900,"Forest",NA,NA,NA,"GHG",206370.209377519,NA
"4101",100,11700,"Corn",3.37256937181147,6125.56806440737,20658.9032389668,"GHG",206370.209377519,0.10010603420562
"4102",300,11700,"Corn",0.151887313758198,7962.27585596403,1209.36869116413,"GHG",206370.209377519,0.00586019026104584
"4103",500,11700,"Corn",0.216186079276012,10346.6480132377,2236.80126763079,"GHG",206370.209377519,0.0108387798528563
"4104",700,11700,"Corn",0.254468082341459,8594.74230260629,2187.08759196324,"GHG",206370.209377519,0.0105978842516089
"4105",900,11700,"Beef",24.4350083570786,25.6645773238159,627.114161388331,"GHG",206370.209377519,0.0030387824060455
"4106",1100,11700,"Beef",14.3380472059637,34.5895718591683,495.946914150828,"GHG",206370.209377519,0.00240319043938933
"4107",1300,11700,"Corn",5.04658471479917,4920.34012815964,24830.9132823834,"GHG",206370.209377519,0.120322179045521
"4108",1500,11700,"Corn",1.25648427394098,7882.19804134239,9903.85788303512,"GHG",206370.209377519,0.0479907342872231
"4109",1700,11700,"Corn",1.12767770099978,4983.91648345143,5620.25148203341,"GHG",206370.209377519,0.0272338313702639
"4110",1900,11700,"Corn",1.59468645721209,8148.5551191405,12994.3904943396,"GHG",206370.209377519,0.0629664065057403
"4111",2100,11700,"Beef",12.8314279945708,27.9113524026035,358.142508585096,"GHG",206370.209377519,0.00173543705588792
"4112",2300,11700,"Beef",7.74829108431765,35.981309892497,278.793662642105,"GHG",206370.209377519,0.00135093947659906
"4113",2500,11700,"Corn",0.926910674768261,10863.1598829969,10069.1788572641,"GHG",206370.209377519,0.0487918236243307
"4114",2700,11700,"Corn",1.49014639883095,9939.61713280976,14811.4846762149,"GHG",206370.209377519,0.0717714282545491
"4115",2900,11700,"Corn",0.398123676472959,9522.73946217393,3791.22804477481,"GHG",206370.209377519,0.0183710044982287
