"","x","y","layer_Categories","samples","yield","farm_stress","stressor","agg_stress","prod","cost"
"7107",1300,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7108",1500,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7109",1700,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7110",1900,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7111",2100,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7112",2300,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7113",2500,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7114",2700,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7115",2900,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7116",3100,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7117",3300,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7118",3500,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7119",3700,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7120",3900,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7121",4100,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7122",4300,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7123",4500,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7124",4700,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7125",4900,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7126",5100,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7127",5300,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7128",5500,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7129",5700,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7130",5900,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7131",6100,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7132",6300,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7133",6500,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7134",6700,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7135",6900,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7136",7100,5700,"Beef",16.6276110781136,35.9095270707225,597.089650130966,"GHG",893.656096988519,35.9095270707225,24.8863232096734
"7137",7300,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7138",7500,5700,"Beef",18.5913220756054,42.2854996399583,786.143342934362,"GHG",1176.6102315894,42.2854996399583,27.8253832071915
"7139",7700,5700,"Beef",8.00496501143877,42.361547029418,339.102701800909,"GHG",507.530480394682,42.361547029418,11.9809241159731
"7140",7900,5700,"Corn",0.323293487070913,5775.09955898101,1867.05207460466,"GHG",1079.13080851597,5775.09955898101,0.186859256276852
"7141",8100,5700,"Corn",0.422602882076252,6807.21826019215,2876.75005567929,"GHG",1662.72256446885,6807.21826019215,0.244258741370504
"7142",8300,5700,"Corn",5.51297092439523,8004.15956401808,44126.6989506517,"GHG",25504.6342646015,8004.15956401808,3.18642251701916
"7143",8500,5700,"Corn",2.57948589540963,5786.04934750678,14925.0326820378,"GHG",8626.4667195772,5786.04934750678,1.49090790649657
"7144",8700,5700,"Corn",0.361206028388622,6026.12436307551,2176.67244776242,"GHG",1258.08719016349,6026.12436307551,0.208772191604988
"7145",8900,5700,"Corn",1.56607832661606,4994.82507302605,7822.28729210457,"GHG",4521.17609615167,4994.82507302605,0.905172059091264
"7146",9100,5700,"Corn",1.37151427923193,7436.0846960226,10198.696342173,"GHG",5894.70833686758,7436.0846960226,0.792716675217609
"7147",9300,5700,"Corn",0.400302891947245,7068.4716311438,2829.52963559392,"GHG",1635.42980129513,7068.4716311438,0.231369649145849
"7148",9500,5700,"Beef",69.1371590152083,38.1530478817845,2637.79333831779,"GHG",3947.95002537114,38.1530478817845,103.476661618324
"7149",9700,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7150",9900,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7151",10100,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7152",10300,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7153",10500,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7154",10700,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7155",10900,5700,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7156",11100,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7157",11300,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7158",11500,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7159",11700,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7160",11900,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7161",12100,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7162",12300,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7163",12500,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7164",12700,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7165",12900,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7166",13100,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7167",13300,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7168",13500,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7169",13700,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7170",13900,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7171",14100,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7172",14300,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7173",14500,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7174",14700,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7175",14900,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7176",15100,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7177",15300,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7178",15500,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7179",15700,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7180",15900,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7181",16100,5700,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7182",16300,5700,"Salmon aquaculture",3.29630899780833,15196.7165040625,50093.0733494837,"GHG",72799.1926317797,15196.7165040625,4.79045539951466
"7183",16500,5700,"Salmon aquaculture",3.00821594217001,17525.8924481249,52721.6690632063,"GHG",76619.2745896047,17525.8924481249,4.37177592047829
"7184",16700,5700,"Small pelagic fishery",0.000572663294232682,4870.22866994834,2.78900119379907,"GHG",2.10572513330778,4870.22866994834,0.000432366789325749
"7185",16900,5700,"Small pelagic fishery",0.00355691126298768,6798.4926763362,24.1816351717995,"GHG",18.2573880064843,6798.4926763362,0.00268550528413946
"7186",17100,5700,"Small pelagic fishery",0.0112538124445327,5812.49029540117,65.412675620111,"GHG",49.3872556944125,5812.49029540117,0.00849674634871865
"7187",17300,5700,"Small pelagic fishery",0.00582067754392409,4954.57674071339,28.838993574319,"GHG",21.7737424149414,4954.57674071339,0.00439467255316067
"7188",17500,5700,"Small pelagic fishery",0.00194006083620394,5228.95061053849,10.1444822939504,"GHG",7.65919045795361,5228.95061053849,0.00146476626543712
"7189",17700,5700,"Small pelagic fishery",0.00706049777426769,5255.46951934514,37.1062308440681,"GHG",28.0155932039029,5255.46951934514,0.00533074982183396
"7190",17900,5700,"Small pelagic fishery",0.00510418427245586,6662.60304261895,34.0071536637522,"GHG",25.6757574508165,6662.60304261895,0.00385371262351596
"7191",18100,5700,"Small pelagic fishery",0.00340871837193756,3303.60032961517,11.2610431370982,"GHG",8.50220559739175,3303.60032961517,0.00257361809816206
"7192",18300,5700,"Small pelagic fishery",0.00564132688750077,3897.23447168886,21.9855736120332,"GHG",16.5993385115711,3897.23447168886,0.00425926092775675
"7193",18500,5700,"Small pelagic fishery",0.00120356086595692,3220.56597111126,3.87614716906208,"GHG",2.92653173919072,3220.56597111126,0.000908701068520859
"7194",18700,5700,"Small pelagic fishery",0.00101297197070861,3791.68436789158,3.84086998644815,"GHG",2.89989709657114,3791.68436789158,0.000764804455014188
"7195",18900,5700,"Small pelagic fishery",0.000636271461361636,5561.88462939182,3.53886846106796,"GHG",2.67188277958043,5561.88462939182,0.000480391622195981
"7196",19100,5700,"Small pelagic fishery",0.00192908842836217,5309.05101071386,10.2416288703526,"GHG",7.73253714134683,5309.05101071386,0.00145648198251294
"7197",19300,5700,"Small pelagic fishery",0.00204096846210597,6831.54241518485,13.9429626169315,"GHG",10.5270829143139,6831.54241518485,0.00154095258062291
"7198",19500,5700,"Small pelagic fishery",0.00270912706651326,6488.08627259689,17.5770501309653,"GHG",13.2708570768905,6488.08627259689,0.00204541933003286
"7199",19700,5700,"Small pelagic fishery",0.00400604007698189,6028.72331686644,24.1513072204021,"GHG",18.2344900853069,6028.72331686644,0.00302460224609954
"7200",19900,5700,"Small pelagic fishery",0.0355945717504254,5139.30729968156,182.931442426,"GHG",138.115156366772,5139.30729968156,0.0268742747442501
"7201",100,5500,"Beef",18.5985662628739,30.2662799228974,562.909412676698,"GHG",842.498992538923,30.2662799228974,27.8362254854303
"7202",300,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7203",500,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7204",700,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7205",900,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7206",1100,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7207",1300,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7208",1500,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7209",1700,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7210",1900,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7211",2100,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7212",2300,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7213",2500,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7214",2700,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7215",2900,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7216",3100,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7217",3300,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7218",3500,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7219",3700,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7220",3900,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7221",4100,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7222",4300,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7223",4500,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7224",4700,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7225",4900,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7226",5100,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7227",5300,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7228",5500,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7229",5700,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7230",5900,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7231",6100,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7232",6300,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7233",6500,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7234",6700,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7235",6900,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7236",7100,5500,"Beef",19.6733264472737,33.2922755414509,654.969804899548,"GHG",980.284550843374,33.2922755414509,29.4448046851847
"7237",7300,5500,"Beef",6.95216009835093,28.100268293642,195.357563984013,"GHG",292.389054321818,28.100268293642,10.4052050772759
"7238",7500,5500,"Corn",0.672970864586978,10152.3423514186,6832.23060981719,"GHG",3948.93674484185,10152.3423514186,0.388968043841631
"7239",7700,5500,"Corn",3.73845766876177,11968.7635295556,44744.7158026634,"GHG",25861.8396335675,11968.7635295556,2.16077789236159
"7240",7900,5500,"Corn",0.362798475886943,7776.50398014913,2821.30379172685,"GHG",1630.67537496512,7776.50398014913,0.209692604688135
"7241",8100,5500,"Beef",4.70822180078411,28.7162516676108,135.202482138248,"GHG",202.355747523551,28.7162516676108,7.04673262603379
"7242",8300,5500,"Corn",17.4103360005634,3137.44765070483,54624.0177829494,"GHG",31571.942355698,3137.44765070483,10.0629383724077
"7243",8500,5500,"Corn",0.14019210371311,10059.623307312,1410.2797540135,"GHG",815.122594534241,10059.623307312,0.0810291369401231
"7244",8700,5500,"Corn",1.95845072977555,4800.99254246071,9402.50734842916,"GHG",5434.52188345424,4800.99254246071,1.13195799314215
"7245",8900,5500,"Corn",0.889929539962028,8053.36998645909,7166.93184719354,"GHG",4142.3895262688,8053.36998645909,0.514367219342189
"7246",9100,5500,"Corn",0.11707317282872,8480.12595431886,992.795251459283,"GHG",573.822207195224,8480.12595431886,0.0676667080520167
"7247",9300,5500,"Corn",0.739508762581892,8953.42100005282,6621.13328462379,"GHG",3826.92535034995,8953.42100005282,0.427426047577498
"7248",9500,5500,"Beef",8.18757173845813,56.6650868048031,463.949463280282,"GHG",694.386959251486,56.6650868048031,12.2542291630731
"7249",9700,5500,"Beef",9.72189046662334,46.5424303273073,452.48040969253,"GHG",677.221380073996,46.5424303273073,14.5506234915425
"7250",9900,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7251",10100,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7252",10300,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7253",10500,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7254",10700,5500,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7255",10900,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7256",11100,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7257",11300,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7258",11500,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7259",11700,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7260",11900,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7261",12100,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7262",12300,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7263",12500,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7264",12700,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7265",12900,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7266",13100,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7267",13300,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7268",13500,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7269",13700,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7270",13900,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7271",14100,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7272",14300,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7273",14500,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7274",14700,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7275",14900,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7276",15100,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7277",15300,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7278",15500,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7279",15700,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7280",15900,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7281",16100,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7282",16300,5500,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7283",16500,5500,"Salmon aquaculture",2.1634764850174,16145.7873265105,34931.0312129973,"GHG",50764.520922091,16145.7873265105,3.14413412585576
"7284",16700,5500,"Small pelagic fishery",0.00613495051199774,8120.5454050679,49.8191441905222,"GHG",37.6139760266537,8120.5454050679,0.00463195193800399
"7285",16900,5500,"Small pelagic fishery",0.0136962635078974,5497.95121907199,75.3013886499756,"GHG",56.8533376772208,5497.95121907199,0.0103408225012984
"7286",17100,5500,"Small pelagic fishery",0.00124066045690095,6718.63850639333,8.33554911909429,"GHG",6.29342695120512,6718.63850639333,0.000936711648530638
"7287",17300,5500,"Small pelagic fishery",0.00140424128254589,6404.41665390542,8.9933462560384,"GHG",6.79007068408009,6404.41665390542,0.00106021688641065
"7288",17500,5500,"Small pelagic fishery",0.000639861487472184,5651.79046111037,3.61636305132718,"GHG",2.73039200745995,5651.79046111037,0.000483102129537111
"7289",17700,5500,"Small pelagic fishery",0.00144468755833882,5371.18757440255,7.75968786224342,"GHG",5.85864566658426,5371.18757440255,0.00109075424855851
"7290",17900,5500,"Small pelagic fishery",0.019603688300017,5842.09484936019,114.526606445992,"GHG",86.4687882393024,5842.09484936019,0.0148009901360592
"7291",18100,5500,"Small pelagic fishery",0.00068657960820218,6281.91810638822,4.3130368722422,"GHG",3.256388044206,6281.91810638822,0.00051837480034872
"7292",18300,5500,"Small pelagic fishery",0.00612602416418856,4041.75825805615,24.7599087546606,"GHG",18.6939906225269,4041.75825805615,0.00462521245184951
"7293",18500,5500,"Small pelagic fishery",0.00377223577739584,4370.72930217978,16.4874214469949,"GHG",12.4481759999118,4370.72930217978,0.00284807754936998
"7294",18700,5500,"Small pelagic fishery",0.00137300017141955,8947.89329860227,12.2854590328248,"GHG",9.2756503357402,8947.89329860227,0.00103662952006693
"7295",18900,5500,"Small pelagic fishery",0.00942882471652393,1888.91591607501,17.8102570769235,"GHG",13.44693076537,1888.91591607501,0.00711886148606947
"7296",19100,5500,"Small pelagic fishery",0.0026930874661995,6377.91454349612,17.1762817175809,"GHG",12.9682727242643,6377.91454349612,0.00203330926368223
"7297",19300,5500,"Small pelagic fishery",0.0115469124561423,5654.69447658951,65.2942620874107,"GHG",49.2978522361117,5654.69447658951,0.00871803992951437
"7298",19500,5500,"Small pelagic fishery",0.00382844912205107,4735.24567893668,18.1286471622213,"GHG",13.6873186168698,4735.24567893668,0.00289051921376618
"7299",19700,5500,"Small pelagic fishery",0.00343526054985661,7534.56355039987,25.8831889250762,"GHG",19.5420789244786,7534.56355039987,0.00259365772068396
"7300",19900,5500,"Small pelagic fishery",0.00443065870391928,5956.02649387033,26.3891206258404,"GHG",19.9240626613106,5956.02649387033,0.00334519375993635
"7301",100,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7302",300,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7303",500,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7304",700,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7305",900,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7306",1100,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7307",1300,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7308",1500,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7309",1700,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7310",1900,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7311",2100,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7312",2300,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7313",2500,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7314",2700,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7315",2900,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7316",3100,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7317",3300,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7318",3500,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7319",3700,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7320",3900,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7321",4100,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7322",4300,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7323",4500,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7324",4700,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7325",4900,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7326",5100,5300,"Beef",9.21058378794539,28.6426361058284,263.815399760363,"GHG",394.848981930267,28.6426361058284,13.7853576211137
"7327",5300,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7328",5500,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7329",5700,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7330",5900,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7331",6100,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7332",6300,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7333",6500,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7334",6700,5300,"Beef",31.61687269265,41.5851721312485,1314.79309317562,"GHG",1967.83324537122,41.5851721312485,47.3205506799507
"7335",6900,5300,"Beef",45.308014927803,45.385163056833,2056.31164527976,"GHG",3077.65414910421,45.385163056833,67.8119002293825
"7336",7100,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7337",7300,5300,"Beef",61.5834405971925,35.0082349503305,2155.92755747624,"GHG",3226.74795314507,35.0082349503305,92.1711122461092
"7338",7500,5300,"Corn",0.281023707340496,8782.06845236866,2467.96943460265,"GHG",1426.45290272334,8782.06845236866,0.162427896168198
"7339",7700,5300,"Corn",0.92751143989226,8748.49823496338,8114.33219480579,"GHG",4689.97409394809,8748.49823496338,0.536089048427147
"7340",7900,5300,"Corn",0.195945543510305,10655.3466353949,2087.86768776315,"GHG",1206.75924181027,10655.3466353949,0.113253869921196
"7341",8100,5300,"Corn",0.240542004151904,9648.65139496099,2320.90594390698,"GHG",1341.45219718533,9648.65139496099,0.139030020079894
"7342",8300,5300,"Corn",0.325345743473134,11692.9109189198,3804.2387962811,"GHG",2198.79849301359,11692.9109189198,0.188045432678
"7343",8500,5300,"Corn",0.364464215086389,7822.20284462895,2850.91302001421,"GHG",1647.78910783625,7822.20284462895,0.210655379381741
"7344",8700,5300,"Beef",9.90109429790029,21.3547240948978,211.435136969227,"GHG",316.452142871188,21.3547240948978,14.8188354700774
"7345",8900,5300,"Beef",4.53797237512055,35.1866625953941,159.676102830586,"GHG",238.985088431226,35.1866625953941,6.79192258667093
"7346",9100,5300,"Beef",6.90323389795486,32.4730849102982,224.169300523937,"GHG",335.511195223242,32.4730849102982,10.3319778872269
"7347",9300,5300,"Beef",9.17388359773302,46.9892517832522,431.073926204125,"GHG",645.182582415551,46.9892517832522,13.7304289370597
"7348",9500,5300,"Beef",19.1317938743712,50.9989807824123,975.701988132131,"GHG",1460.32012168833,50.9989807824123,28.6343001229535
"7349",9700,5300,"Beef",19.5318691167145,30.0434658967707,586.805043708201,"GHG",878.263264048247,30.0434658967707,29.2330873896493
"7350",9900,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7351",10100,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7352",10300,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7353",10500,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7354",10700,5300,"Forest",NA,NA,NA,"GHG",NA,NA,NA
"7355",10900,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7356",11100,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7357",11300,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7358",11500,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7359",11700,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7360",11900,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7361",12100,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7362",12300,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7363",12500,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7364",12700,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7365",12900,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7366",13100,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7367",13300,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7368",13500,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7369",13700,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7370",13900,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7371",14100,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7372",14300,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7373",14500,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7374",14700,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7375",14900,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7376",15100,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7377",15300,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7378",15500,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7379",15700,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7380",15900,5300,"Water",NA,NA,NA,"GHG",NA,NA,NA
"7381",16100,5300,"Salmon aquaculture",3.15493647417556,6635.26456313795,20933.8381860484,"GHG",30422.6995216766,6635.26456313795,4.5850017331169
"7382",16300,5300,"Small pelagic fishery",0.000348985759507047,6497.69872982063,2.26760432627443,"GHG",1.71206503347862,6497.69872982063,0.000263487906206122
"7383",16500,5300,"Small pelagic fishery",0.00257085537058405,5708.17317352311,14.6748876593757,"GHG",11.0796939927885,5708.17317352311,0.00194102275035746
"7384",16700,5300,"Small pelagic fishery",0.000631786907197719,2937.54025892089,1.85589947495241,"GHG",1.40122355558287,2937.54025892089,0.000477005736798859
"7385",16900,5300,"Small pelagic fishery",0.000457925331162077,5864.47544121237,2.68549185850904,"GHG",2.02757450026509,5864.47544121237,0.000345738424619599
"7386",17100,5300,"Small pelagic fishery",0.0062584742912,4630.63152473808,28.9806883495935,"GHG",21.8807234554004,4630.63152473808,0.00472521368597515
"7387",17300,5300,"Small pelagic fishery",0.0384632611386277,2335.72597444319,89.8396381032838,"GHG",67.8298683923004,2335.72597444319,0.0290401652995576
"7388",17500,5300,"Small pelagic fishery",0.000313501889853502,6535.57825409667,2.04891613394476,"GHG",1.54695315616208,6535.57825409667,0.000236697212705304
"7389",17700,5300,"Small pelagic fishery",0.000917052053080141,7975.78698814966,7.31421183241252,"GHG",5.52230659495291,7975.78698814966,0.000692383911851946
"7390",17900,5300,"Small pelagic fishery",0.000641651109186913,2957.69611062298,1.89780899001906,"GHG",1.43286567871884,2957.69611062298,0.000484453312689057
"7391",18100,5300,"Small pelagic fishery",0.0315139404164356,4878.50912262656,153.741045811491,"GHG",116.076100973373,4878.50912262656,0.0237933553173061
"7392",18300,5300,"Small pelagic fishery",0.00525336982569891,6355.10280127343,33.3857052954245,"GHG",25.2065574192244,6355.10280127343,0.00396634927985328
"7393",18500,5300,"Small pelagic fishery",0.0004773363442806,6962.56695863176,3.32348625884218,"GHG",2.50926695944297,6962.56695863176,0.000360393942974169
